IdTweet,IdUser,UserName,ScreenName,Location,TweetAt,UploadTweet,OriginalTweet
1471282745934450688,60512068,tjahjadi,tjahtngina,Kota Tangerang - Indonesia. ,2021-12-16 00:55:16+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471282717949976576,971212069646168064,Canceryous,Canceryous1,,2021-12-16 00:55:09+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471282669686116359,1175201590707245056,napoleon,KhrisnaAnto,,2021-12-16 00:54:58+00:00,Twitter for Android,"@alextham878 Kenapa perbandingannya jaman Soeharto, kenapa tidak jaman Firaun sekalian 😂😂, kalo mo cari perbandinga… https://t.co/e4A0ThFH1h"
1471282636987396097,1098908190660452353,Terus Berjuang! FREE PALESTINE !!! 🇵🇸,DakwahOnline114,,2021-12-16 00:54:50+00:00,Twitter for iPhone,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471282599565750276,189539837,BORN TO FIGHT™,agung_faysm,Tidak Kemana2 || Ada Dimana2,2021-12-16 00:54:41+00:00,Twitter for Android,"RT @InSrikandi_____: TAKUT USUT, BUBAR AJA! 

KPK  Bisa Jerat Pelaku Bisnis PCR Dengan Klausul Seperti Menjerat Bekas Presiden PKS Luthfi H…"
1471282572495704068,1319982907708960769,Jenahara,seroja_merah,Indonesia,2021-12-16 00:54:35+00:00,Twitter for Android,@PointBroo @DivHumas_Polri @KejaksaanRI @KPK_RI Bapak'e anak'e😂😂😂
1471282535837491203,1282241995579158529,Opposite6868💞👌,InSrikandi_____,,2021-12-16 00:54:26+00:00,Twitter Web App,"RT @InSrikandi_____: TAKUT USUT, BUBAR AJA! 

KPK  Bisa Jerat Pelaku Bisnis PCR Dengan Klausul Seperti Menjerat Bekas Presiden PKS Luthfi H…"
1471282523707609088,2515756261,nalarsehat,Sigitsoenoto,,2021-12-16 00:54:23+00:00,Twitter for Android,@rudysound Tanya ke @KPK_RI @bpkri atau @KejaksaanRI
1471282439452463113,1354471273192017923,Anyelir Darla C,anyelirdarlaaa,"Jakarta Capital Region,",2021-12-16 00:54:03+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471282425971953664,1395280353766481921,Yoop Wangsa Dinata,DinataYoop,,2021-12-16 00:54:00+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471282289409626120,1361669223261462529,Pengenketawa2,Pengenketawa21,,2021-12-16 00:53:27+00:00,Twitter for Android,@FerdinandHaean3 Makin terang benderang @KPK_RI
1471282256048123906,1049475808417345536,Gresta,echaaGB,"Surakarta, Jawa Tengah",2021-12-16 00:53:19+00:00,Twitter for Android,@Priok71 @MuhammadSun1 @GunRomli @aniesbaswedan @KPK_RI @firlibahuri Haha.. pasukan kampret kejang-kejang. Butuh br… https://t.co/eLpjurvkuf
1471282203967430656,100673892,Point Broo,PointBroo,Where_am_I,2021-12-16 00:53:07+00:00,Twitter Web App,@seroja_merah @DivHumas_Polri @KejaksaanRI @KPK_RI Bapak'e sopo??... 🤣🤣
1471282044525170688,2902988228,"Senyum Indahmu,🇮🇩🇮🇩 NKRI Jaya 🇮🇩🇮🇩",sanuri118___zz,"Bekasi Selatan, Indonesia",2021-12-16 00:52:29+00:00,Twitter for Android,"Perampokan Anggaran !!
@KejaksaanRI  @KPK_RI  masih tak mo gerak ??? 
Itu UANG RAKYAT !! https://t.co/jiLA27mWfF"
1471282000073949184,4889536990,Sapto Pituduh,YohanesMariono,,2021-12-16 00:52:18+00:00,Twitter for Android,KPK ( kawan pelihara kawan) https://t.co/Qqr0Mezfc8 https://t.co/W4PJArsSRg
1471281900643704835,979899982835728384,cuma nanya harun masiku,alin_raihani,,2021-12-16 00:51:54+00:00,Twitter Web App,@FerdinandHaean3 @KPK_RI Formula E mulu moncong kau..!! Balik kau ke medan sana..bikin malu orang orang kampung aja kau
IdTweet,IdUser,UserName,ScreenName,Location,TweetAt,UploadTweet,OriginalTweet
1471281881471586304,1698095131,Uus Thad,VQqr_,,2021-12-16 00:51:50+00:00,Twitter for Android,"@mahasiswigenz Pantesan ciut nyali @KPK_RI  🤣🤣🤣 satu aliran, WAN got jadi gubernur satu lagi jadi ketua 🤣🤣🤣"
1471281839377510403,1275927437272969216,BERITA POLITIK,kontenislam_com,,2021-12-16 00:51:40+00:00,Twitter Web App,"Publik Curiga karena Borong Saham Rp 92 Miliar, Kaesang Jokowi Disarankan Laporkan Hartanya ke KPK… https://t.co/SENvaDEY2r"
1471281717423919106,1319982907708960769,Jenahara,seroja_merah,Indonesia,2021-12-16 00:51:11+00:00,Twitter for Android,@PointBroo @DivHumas_Polri @KejaksaanRI @KPK_RI Iyo..Bapak'e😂😂😂
1471281603259166720,1698095131,Uus Thad,VQqr_,,2021-12-16 00:50:43+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471281561924300800,1311885874733355009,Bukan Pengendali Air,aang1928,Indonesia,2021-12-16 00:50:34+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471281452683644928,767895640403619840,Tri Tirta Bangun,TirtaDaya,slipi,2021-12-16 00:50:08+00:00,Twitter for Android,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471281279433789444,1340701418924085249,dragon ball,dragonb21395797,,2021-12-16 00:49:26+00:00,Twitter for iPhone,RT @KangUtang04: @encesutisna @sayyid_alkafff @Asepbar84011121 @NgaciroSL @Hmmurahmurahhm2 @KiLurahIdiot @Korban_Rezim @ANDI_ALFARIS1 @Tya_…
1471281216267558918,873066550911090697,Budi Setiawan,budi_rajaser,,2021-12-16 00:49:11+00:00,Twitter Web App,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471281198752165890,1259419595808489473,Felix Magath 🇮🇩🇮🇩,FelixMagath6,"Kota Surabaya, Jawa Timur",2021-12-16 00:49:07+00:00,Twitter for Android,@arifin34533 Mana nih @KPK_RI ngomong doang kasusnya gak ada kemajuan... nanti malah menguap... ayo teman2 kita kaw… https://t.co/RP8clSA3p9
1471281163419324416,100673892,Point Broo,PointBroo,Where_am_I,2021-12-16 00:48:59+00:00,Twitter Web App,"@seroja_merah @DivHumas_Polri @KejaksaanRI @KPK_RI Itu yg diharapkan...

Beritane, Ra Ono... Ra krungu... (Blajar Ngejawa)..😂😂"
1471281091130519553,320080520,Dewi RahmiS,DewirahmiS,,2021-12-16 00:48:41+00:00,Twitter for Android,"RT @OposisiCerdas: Ketua KPK Firli Bahuri Dukung PT 0%, Pesan Kuat Selama Ini Birokrasi Korup Dihasilkan PT 20%
https://t.co/9GCvoR5fPH"
1471281055147593728,1460458802461888513,Koko haryoko robbet,RobbetKoko,Brebes,2021-12-16 00:48:33+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471281041335668737,783963105399156737,suporter_ toleransi,RUDYfnp,toilet surga no. 99,2021-12-16 00:48:29+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471280925790982144,79130206,JPNN.com,jpnncom,Indonesia,2021-12-16 00:48:02+00:00,JPNN News Update,Syahganda Nainggolan punya penilaian tersendiri terhadap sosok mantan penyidik KPK Novel Baswedan. #NovelBaswedan https://t.co/rq6tr75ur4
1471280862989742083,1319982907708960769,Jenahara,seroja_merah,Indonesia,2021-12-16 00:47:47+00:00,Twitter for Android,"@PointBroo @DivHumas_Polri @KejaksaanRI @KPK_RI Sopo wonge seng gawe koyo ngono kui..kongkon mrene!!!

Umpamane😂😂😂"
1471280811718496256,1335444860468224003,Welly Basthian Merukh,WMerukh,,2021-12-16 00:47:35+00:00,Twitter for Android,Dari pada melepar isu yg gak jelas lebih baik kerahkan pasukan kadrun selidiki sumber harta kaesang bila benar dari… https://t.co/TFX3HcK63M
1471280752687910915,1428199129860034570,mas bejo,AdiSuhe88396735,,2021-12-16 00:47:21+00:00,Twitter for Android,@PutraWadapi Maka nya bisnis usaha kerja dan berdoa jgn main hp mulu hp buat cari uang bukan buat nyiyir aja ada KP… https://t.co/LD2DSLWmue
1471280732328792069,311108838,bila,aceysst,,2021-12-16 00:47:16+00:00,Twitter for Android,"RT @nathalia8_merry: --thread--
Bukti sudah jelas ada pembobolan uang nasabah @bankmandiri

@AXA_Mandiri merampas tabungan pendidikan 4 ber…"
1471280721679450112,1216624253224673280,hiehuan,hiehuan1,,2021-12-16 00:47:13+00:00,Twitter for Android,@FerdinandHaean3 Fakta ini pasti akan diabaikan kpk  atau polisi
1471280677702168581,1451785960060899330,Eman,Eman68052302,,2021-12-16 00:47:03+00:00,Twitter for Android,"RT @PerempuanPD: Hidup Mahasiswa
Panjang umur Perjuangan
kita Demo KPK sampai Harun Masiku tertangkap. https://t.co/1b4wca5YFt"
1471280657502408705,1414577570897534976,Tekotuak🇲🇨🇲🇨🇲🇨,Tuak1000ml,,2021-12-16 00:46:58+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471280593258176514,2591624618,L apa R,yoyokbonaparte1,cikarang,2021-12-16 00:46:43+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471280580880830464,1376426806497005570,Jagoan Neon,JagoanN63511868,,2021-12-16 00:46:40+00:00,Twitter for Android,@noveltomi @Prince_MahaRock @RamliRizal gampang. wkwkkk jaksa polri kpk bawaan die.. bong
1471280571854704645,960771537581191168,Seven_Eleven,caklis4,"East Java, Indonesia",2021-12-16 00:46:38+00:00,Twitter for Android,"RT @pengarang_sajak: Loe yakin One Got ga dipenjara oleh KPK..?

😂😂😂"
1471280501054795776,1265126003212300288,Welly Agus,WellyAgus8,,2021-12-16 00:46:21+00:00,Twitter for Android,@mpok_intan @aniesbaswedan Mpok APBD itu diajukan ke DPRD DKI dan disahkan juga oleh DPRD lewat sidang paripurna ke… https://t.co/qntbqJR45k
1471280443316076545,78904900,Firdaus Hasyim,FirdausHasyim,Indonesia,2021-12-16 00:46:07+00:00,Twitter for Android,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471280420800983042,702069404,Que Raffaell,QueRaffaell,USJ 16,2021-12-16 00:46:02+00:00,Twitter for Android,"RT @PandemikM: 15 Disember 2021
Laporan Terkini Status COVID-19

Sumber:
🔎 Kenyataan Akhbar KPK @DGHisham
🔎 GitHub KKM @KKMPutrajaya https:…"
1471280341704871937,100673892,Point Broo,PointBroo,Where_am_I,2021-12-16 00:45:43+00:00,Twitter Web App,"MO NANYA PENDAPAT Bpk/Ibu dari
@DivHumas_Polri 
@KejaksaanRI dan 
@KPK_RI 
Tentang gambar di bwh ini... JANGGAL GA?? https://t.co/JXt3MJLHyt"
1471280290886664193,1414577570897534976,Tekotuak🇲🇨🇲🇨🇲🇨,Tuak1000ml,,2021-12-16 00:45:31+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471280284775501825,1470702787713372164,Shinoby,Sh1nobiGM,,2021-12-16 00:45:29+00:00,Twitter for Android,"RT @Beritasatu: Tak Hadiri Pemeriksaan KPK, Dirjen Kemenaker Diwakili Anak Buah https://t.co/afTiaPO8nW https://t.co/iaJ35qbDDG"
1471279968957001728,750627104,BowOey Manggala,bowomanggala,Tangerang - Banten,2021-12-16 00:44:14+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471279910358380544,74396732,Palestinian Lives Matter🇮🇩🇵🇸,irghaqq,Bumi Allah,2021-12-16 00:44:00+00:00,Twitter for Android,@AdvSupyadi @KPK_RI Karena KPK sekarang patuh dan taat kepada rezim. Jika benar semoga Allah berikan teguran lembutnya
1471279902540251142,1536546626,Hakuna Matata,budiman_markus,,2021-12-16 00:43:58+00:00,Twitter for iPhone,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471279714648027137,1077718897262882818,KaryawanBiasaAja,CherylAgung,,2021-12-16 00:43:13+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI Coba kita tes sebesar apa bacotnya @Helmi_Felis dan @Hilmi28
1471279707198873606,289872122,mhasbiromadhoni,mhasbiromadhoni,malang,2021-12-16 00:43:11+00:00,Twitter for iPhone,"RT @_pln_id: Electrizen, PLN meraih penghargaan dari Komisi Pemberantasan Korupsi (KPK) atas komitmennya dalam menyelamatkan aset negara me…"
1471279677222232073,1140245089563770885,Oyyi,Oyyi14,,2021-12-16 00:43:04+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471279656238149632,1407258908758994947,Samyoesmar,samyoesmar,,2021-12-16 00:42:59+00:00,Twitter for Android,"@GarengHallu Adari awal menjabat gua yakin byk proyek Abal Abal ,seperti jalur sepeda ,hadeh ,mana ada yg makan jal… https://t.co/Xez5R6q7wZ"
1471279627364872192,882110007101210625,Mariaan Anna,mariaan_anna,"Bandung, Jawa Barat",2021-12-16 00:42:52+00:00,twittbot.net,KPK Panggil Sederet Mantan Anggota DPR Terkait e-KTP
1471279615066865667,243997028,•Hottmmann•,hotmantmb,Jakarta|Indonesia,2021-12-16 00:42:49+00:00,Twitter for Android,"Terus Firli datang ke acara itu bukan Firli ketua Kpk..??

https://t.co/rCNqa7wZ3s"
1471279591532548099,1393560349882806274,Hamdandany,Hamdandany5,,2021-12-16 00:42:44+00:00,Twitter for Android,@SantorinisSun Gue paling seneng Goodbener @aniesbaswedan selalu dpt Thropy walopun kinerjanya justru merusak tatan… https://t.co/akLOJRxFEY
1471279559764955137,1126547830754107392,CELOTEH RECEH 🤑,M45Broo_,,2021-12-16 00:42:36+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471279504672788482,4027999213,bachtiar,bachtia49543464,,2021-12-16 00:42:23+00:00,Twitter Web App,"@FerdinandHaean3 @KPK_RI Komisi gw man ya...."""
1471279396191305728,1376001709802053635,Pakanlele,pakanlele,,2021-12-16 00:41:57+00:00,Twitter for Android,@txtgokil Kukikra kapeka trnyata kpk
1471279392785502208,829574102243385344,NIAN TANA ®©💫 🇮🇩 🇮🇩 🇮🇩,PapaeFiska,,2021-12-16 00:41:56+00:00,Twitter for Android,"@CupangSawah7 jk fakta ini benar..knp @KPK_RI blm bergerak?!?
ada apa dengan KPK ?????"
1471279377660870657,830053888753491969,scorpion,Noname45548498,,2021-12-16 00:41:53+00:00,Twitter for Android,"RT @Alecyabil: @GarengHallu Knapa itu orang alamatnya kontraktor nggak tau genah yo?🤔🤔🤔
Biyen paud alamate SILUMAN saiki ngulang maneh🤦🏻
@K…"
1471279343007518720,1140084771453714432,🅰dhiCihuyy,RizkiR4madani,"Depok, Jawa Barat",2021-12-16 00:41:45+00:00,Twitter for Android,"RT @pengarang_sajak: Loe yakin One Got ga dipenjara oleh KPK..?

😂😂😂"
1471279323638222848,2941193334,moh fadheil mm💎🇮🇩,PadelMm,Cinta NKRI🇮🇩,2021-12-16 00:41:40+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471279140204519427,99705735,opics,mitrabumi,,2021-12-16 00:40:56+00:00,Twitter for Android,@PutraWadapi Semua anak pejabat termasuk pejabatnya pasti kaya lah...oeapa lg ini anak presiden...jgn ditanya lah d… https://t.co/I0oGyropuZ
1471279131006431232,4027999213,bachtiar,bachtia49543464,,2021-12-16 00:40:54+00:00,Twitter Web App,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471279117458755586,821717558931820545,Kampul Kampul 🇮🇩🇮🇩,KKampul,❤️,2021-12-16 00:40:51+00:00,Twitter for iPhone,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471279051436269577,712590240,Ken Arok,wachyudi_s,,2021-12-16 00:40:35+00:00,Twitter Web App,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471279011695239180,159403105,Dimas Wibowo,Dimas_Wbw,Batavia,2021-12-16 00:40:26+00:00,Twitter Web App,@FerdinandHaean3 @KPK_RI Buah simalakama! Engga digelar rugi besar! digelar rugi sangat besar!
1471278917960888322,899564745245589509,hendraagueezer,hendraagueezer2,,2021-12-16 00:40:03+00:00,Twitter Web App,@FerdinandHaean3 @KPK_RI Makanya dulu kenapa abang keluar dari demokrat dan gak ada partai baru yg mau nampung..cob… https://t.co/2qW8w3B6ip
1471278700389801987,1186168113898737665,Khalid awad Rayyan,AwadRayyan,,2021-12-16 00:39:11+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI Nih orang ngomong kayak negara punya nenek moyangnya ya.....koq dikit2 Anies suruh tangkep trus ya .....✍️✍️✍️🤔🤔🤔
1471278576737550336,51765032,Kounroan,rendroko,,2021-12-16 00:38:42+00:00,Twitter for Android,"RT @CindyBexter: Publik Curiga karena Borong Saham Rp 92 Miliar, Kaesang Jokowi Disarankan Laporkan Hartanya ke KPK - https://t.co/rKSydZfM…"
1471278486568374273,1194149872451981312,🇮🇩Hasian🇮🇩,Hasian91,,2021-12-16 00:38:20+00:00,Twitter for Android,"@_SEKNAS_RI @FadelMuhammadFM @KemenkeuRI @BappenasRI @firlibahuri @KPK_RI @ListyoSigitP @KejaksaanRI Woii, hutang w… https://t.co/Mdbh3sBCrN"
1471278382767763457,1439868201949491200,Pencari Keadilan,KupasCongTepu,,2021-12-16 00:37:56+00:00,Twitter Web App,Bgmn tanggapan @atr_bpn @djalil_sofyan mengenai berita ini?  @jokowi @DPR_RI @KPK_RI @KejaksaanRI @KemensetnegRI… https://t.co/9tkNSzgRmI
1471278340027736065,542173261,Giyat Yunianto,GiyatYunianto,Jakarta,2021-12-16 00:37:45+00:00,Twitter Web App,"RT @kumparan: Ketua DPD RI La Nyalla Mahmud Mattalitti mengadakan rapat tertutup bersama Ketua KPK Firli Bahuri. Dalam rapat itu, La Nyalla…"
1471278194896478210,1435538427143884805,Casmo Moko Huhu,HuhuMoko,,2021-12-16 00:37:11+00:00,Twitter for Android,@BNurvia @mrs2508008 @RudiHar73043322 @_ekokuntadhi Kpk hari gini tetap tebang pilih nyari yg seger2 menurut piliha… https://t.co/uvXqZbCcRd
1471278142031425537,1261232535360528385,hery08,herysubagiyo4,,2021-12-16 00:36:58+00:00,Twitter Web App,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471278085446127618,499409520,No reply,fenkoko,Singkawang,2021-12-16 00:36:45+00:00,Twitter for iPad,"RT @yusuf_dumdum: Makin ngerih lihat yg seperti ini. Akhir tahun kejar target, proyek asal-asalan yang penting anggaran keluar! @KPK_RI mas…"
1471278043406630912,1071871603829424128,🇮🇩Papa Sheva🇮🇩,papa_sheva,Čardaci - Bugojno - Bosnia ,2021-12-16 00:36:35+00:00,Twitter for Android,"@YRadianto Gue kate juge ape 
Anies itu PERAMPOK SAKTI
Meski masyarakat awam melihat yg bersangkutan berkali kali M… https://t.co/nKgM6KJSgn"
1471277929011187712,1027825486603280384,Sapudin,UdinPay,Indonesia,2021-12-16 00:36:07+00:00,Twitter for Android,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471277917929820162,2805742663,Krishna Primdavan,mahabharata1928,"Grogol Petamburan, Indonesia",2021-12-16 00:36:05+00:00,Twitter for Android,@FerdinandHaean3 Yang terhormat @KPK_RI tolonglah cermati dan pantau alamat ini. Kami muak dengan semua dagelan2 seperti ini 🙏🙏🙏
1471277641722253317,1129610690140893184,Permen Mint,Awan_Radefa,,2021-12-16 00:34:59+00:00,Twitter for Android,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471277559409045508,2440056836,WantanMee,YummyWantanMee,,2021-12-16 00:34:39+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471277548373884930,228562619,Yudhie Hermawan,kerakauman,"Tangerang, Indonesia",2021-12-16 00:34:37+00:00,Twitter for Android,Kecelakaan unt @KPK_RI https://t.co/DNxWBE706L
1471277473589387264,1255868519847096321,Erdogan Nusantara,Rozi17136983,,2021-12-16 00:34:19+00:00,Twitter Web App,RT @NurNeng21995172: @KangUtang04 @Asepbar84011121 @NgaciroSL @Hmmurahmurahhm2 @KiLurahIdiot @Korban_Rezim @ANDI_ALFARIS1 @Tya_Samarinda @P…
IdTweet,IdUser,UserName,ScreenName,Location,TweetAt,UploadTweet,OriginalTweet
1471277436805386242,1121013315554037761,Nurchan,Nurchan93995658,,2021-12-16 00:34:10+00:00,Twitter Web App,"RT @BrianJohn20New: @Rossali24295306 Ada Foto Firli di Dalam Eksepsi, Munarman: Ketua KPK Itu Dulu Jadi Idola Saat Aksi 212...

#KPKTakutUs…"
1471277342420975617,1326537017765752833,Emanuel Bria,EmanuelBria3,Jakarta ,2021-12-16 00:33:48+00:00,Twitter for Android,RT @EITI_ID: EITI Indonesia telah melaksanakan workshop bagi perusahaan ekstraktif utk meningkatkan kesadaran manfaat pengungkapan #benefic…
1471277304424787970,923727698580594689,Prime,sayyid_prima,"Semarang, Jawa Tengah",2021-12-16 00:33:39+00:00,Twitter for Android,"RT @CindyBexter: Publik Curiga karena Borong Saham Rp 92 Miliar, Kaesang Jokowi Disarankan Laporkan Hartanya ke KPK - https://t.co/rKSydZfM…"
1471277283038019587,4037736046,🏆🇪🇸,ESputraRN,BUMI ALLAH.,2021-12-16 00:33:33+00:00,Twitter for Android,"RT @CindyBexter: Publik Curiga karena Borong Saham Rp 92 Miliar, Kaesang Jokowi Disarankan Laporkan Hartanya ke KPK - https://t.co/rKSydZfM…"
1471277154042204162,710809043594567680,Agus Susilo,agussusilo7562,Bandung asli Temanggung..,2021-12-16 00:33:03+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471277117488779264,1461916773796614145,Ach Supyadi / Akun Baru *Akun Lama Masih Dibatasi,AdvSupyadi,,2021-12-16 00:32:54+00:00,Twitter for Android,RT @SMuksin1: @AdvSupyadi @KPK_RI Sulit nya mengurai bisnis para pemuja oligarki. Karena satu dengan yang lain saling mendukung berbuat kec…
1471277000622895106,702353778335289345,Pangeran Rindu,CintaNag,,2021-12-16 00:32:26+00:00,Twitter Web App,@FerdinandHaean3 @KPK_RI Halu banget lo fir🤣
1471276980133715971,2939656405,panji,panjianom102,Ngayogjokarto...,2021-12-16 00:32:21+00:00,Twitter for Android,"RT @pengarang_sajak: Loe yakin One Got ga dipenjara oleh KPK..?

😂😂😂"
1471276974886645760,1210081516799135744,Abror,abrormiftah1,,2021-12-16 00:32:20+00:00,Twitter for Android,"RT @geloraco: Publik Curiga karena Borong Saham Rp 92 Miliar, Kaesang Jokowi Disarankan Laporkan Hartanya ke KPK
https://t.co/xGEI5oFOTI"
1471276910499954688,3301495824,Rakyat_jelata,Kangbagiyo,"Tuban, Indonesia",2021-12-16 00:32:05+00:00,Twitter for Android,"RT @Mdy_Asmara1701: Yang setuju #Tolak_PresidentialThreshold yuk terus gaungkan💪

Setuju KPK, @Official_PAN Nilai Presidential Threshold Ha…"
1471276899276001280,449697632,Bersa,SaputraBerman,"Magelang Selatan, Indonesia",2021-12-16 00:32:02+00:00,Twitter for Android,"RT @KamFoengAnn: Maaf ya @KPK_RI
JERUK yang terang benderang sebagai class gift dari rakyat DIRIBUTIN.
Sementara KELEBIHAN BAYAR yang massi…"
1471276852547260421,1630245906,I'm Kanya selalu happy,cakwme,CYBER SHE/HER,2021-12-16 00:31:51+00:00,Twitter for Android,"KPK terus memberantas korupsi sampai ke akar!

#KPK
#KPKUpdates https://t.co/7eonJc4eHx"
1471276793915006977,3304323139,💆🏻,bangkontenn,,2021-12-16 00:31:37+00:00,Twitter for Android,"KPK terus memberantas korupsi sampai ke akar!

#KPK
#KPKUpdates https://t.co/YZD6SvIQp9"
1471276755205853184,1327032304930209792,Remy68,Remy6810,,2021-12-16 00:31:28+00:00,Twitter for Android,"@Nicho_Silalahi Katanya kau hebat kau berani, sebutin sja siapa presiden dan anaknya yg tukang palak. Biar beraniny… https://t.co/TJOhG3mQlz"
1471276746154545156,379288910,Pengarang Puisi™,pengarang_sajak,Tepian Sungai Batanghari,2021-12-16 00:31:25+00:00,Twitter for Android,"Loe yakin One Got ga dipenjara oleh KPK..?

😂😂😂 https://t.co/JMl07AFa2w"
1471276737522802688,1279943505889001472,TRIO KWEK KWEK,TRIOKWEKKWEKkI2,,2021-12-16 00:31:23+00:00,Twitter Web App,"RT @WartegPerjuang1: Pemimpin KPK itu harus berhati Singa, luas pandangannya dan tak takut apa pun.

""Singa hanya tidur dihati Para Pembera…"
1471276704463163393,1035525622930395136,Cindybexter 🇦🇺,CindyBexter,Canberra,2021-12-16 00:31:16+00:00,Twitter Web App,"Publik Curiga karena Borong Saham Rp 92 Miliar, Kaesang Jokowi Disarankan Laporkan Hartanya ke KPK - https://t.co/rKSydZfMJj"
